date,day_of_week,week_of_year,month,time_slot,is_weekend,is_holiday,is_exam_day,food_item,food_category,is_veg,price,portion_size,is_special_item,prev_day_sales,prev_same_slot_sales,prev_week_same_day_slot_sales,avg_last_3_days_sales,avg_last_7_days_sales,sales_trend_3_days,sales_trend_weekly,demand_variance,quantity_prepared,quantity_sold,quantity_wasted,leftover_percentage,max_capacity,staff_count,weather_type,temperature
2024-03-30,5.0,13.0,3.0,11:00-13:00,1.0,0.0,1.0,Pasta,FastFood,0.0,28.0,1.5,0.0,150.0,0.0,143.0,165.0,153.0,0.0,7.0,4.0,89.0,198.0,-109.0,-122.47,313.0,9.0,Rainy,23.0
2024-03-14,3.0,11.0,3.0,09:00-11:00,0.0,1.0,0.0,Pasta,FastFood,1.0,106.0,2.0,0.0,118.0,100.0,93.0,109.0,128.0,-16.0,-30.0,23.0,191.0,142.0,49.0,25.65,232.0,10.0,Cloudy,27.0
2024-04-02,1.0,14.0,4.0,13:00-15:00,0.0,1.0,1.0,Veg Wrap,FastFood,1.0,108.0,2.0,0.0,136.0,150.0,132.0,151.0,130.0,7.0,-14.0,17.0,251.0,102.0,149.0,59.36,254.0,6.0,Rainy,27.0
2024-01-14,6.0,2.0,1.0,11:00-13:00,0.0,0.0,0.0,Pasta,general,0.0,0.0,1.0,0.0,167.0,0.0,160.0,164.0,158.0,-6.0,-26.0,12.0,177.0,121.0,56.0,31.64,205.0,9.0,Rainy,24.0
2024-04-26,4.0,17.0,4.0,11:00-13:00,0.0,0.0,1.0,Noodles,FastFood,1.0,96.0,2.0,0.0,175.0,158.0,199.0,168.0,188.0,-11.0,-5.0,14.0,108.0,95.0,13.0,12.04,202.0,3.0,Cloudy,28.0
2024-02-08,3.0,6.0,2.0,13:00-15:00,0.0,0.0,0.0,Noodles,FastFood,0.0,0.0,1.5,0.0,154.0,174.0,146.0,141.0,154.0,0.0,-16.0,0.0,120.0,53.0,67.0,55.83,346.0,7.0,Cloudy,36.0
2024-01-06,5.0,1.0,1.0,11:00-13:00,1.0,0.0,0.0,Coffee,Beverage,0.0,22.0,1.0,1.0,151.0,157.0,123.0,139.0,140.0,-19.0,27.0,5.0,168.0,174.0,-6.0,-3.57,0.0,5.0,Sunny,23.0
2024-01-25,3.0,4.0,1.0,13:00-15:00,0.0,0.0,0.0,Veg Wrap,FastFood,1.0,105.0,1.0,0.0,151.0,137.0,121.0,146.0,132.0,0.0,12.0,2.0,199.0,162.0,37.0,18.59,204.0,5.0,Cloudy,33.0
2024-04-12,0.0,15.0,4.0,11:00-13:00,0.0,0.0,0.0,Pasta,FastFood,1.0,82.0,1.0,0.0,194.0,214.0,209.0,179.0,178.0,-13.0,-13.0,19.0,138.0,69.0,69.0,50.0,0.0,7.0,Rainy,32.0
2024-02-15,0.0,7.0,2.0,11:00-13:00,0.0,1.0,1.0,Milk,Beverage,1.0,0.0,2.0,1.0,116.0,99.0,93.0,119.0,112.0,17.0,-12.0,14.0,187.0,121.0,66.0,35.29,306.0,3.0,Cloudy,27.0
2024-01-21,6.0,3.0,1.0,13:00-15:00,1.0,0.0,0.0,Coffee,Beverage,0.0,118.0,1.5,0.0,140.0,125.0,150.0,147.0,130.0,-5.0,17.0,11.0,130.0,193.0,-63.0,-48.46,213.0,0.0,Cloudy,22.0
2024-03-22,4.0,12.0,0.0,09:00-11:00,0.0,0.0,0.0,Pasta,FastFood,1.0,101.0,1.5,1.0,0.0,77.0,66.0,69.0,56.0,5.0,-25.0,15.0,146.0,0.0,35.0,23.97,255.0,0.0,Cloudy,29.0
2024-02-20,1.0,8.0,2.0,11:00-13:00,0.0,1.0,0.0,Veg Wrap,FastFood,1.0,34.0,1.0,0.0,78.0,62.0,58.0,86.0,60.0,-3.0,30.0,11.0,200.0,172.0,28.0,14.0,300.0,3.0,Rainy,31.0
2024-01-28,6.0,4.0,1.0,13:00-15:00,0.0,0.0,1.0,Veg Wrap,Beverage,0.0,95.0,2.0,1.0,199.0,183.0,176.0,190.0,193.0,11.0,7.0,0.0,119.0,0.0,-3.0,-2.52,350.0,10.0,Sunny,30.0
2024-01-01,0.0,1.0,1.0,09:00-11:00,0.0,0.0,0.0,Milk,Beverage,1.0,88.0,1.5,0.0,200.0,216.0,187.0,187.0,180.0,16.0,-23.0,6.0,138.0,77.0,61.0,0.0,332.0,10.0,Sunny,36.0
2024-01-12,4.0,2.0,0.0,11:00-13:00,0.0,0.0,1.0,Sandwich,FastFood,0.0,59.0,1.5,0.0,110.0,104.0,109.0,113.0,122.0,4.0,7.0,17.0,215.0,48.0,167.0,77.67,340.0,9.0,Sunny,30.0
2024-04-01,0.0,14.0,4.0,13:00-15:00,0.0,0.0,1.0,Burger,FastFood,1.0,87.0,2.0,0.0,111.0,122.0,101.0,108.0,106.0,7.0,29.0,16.0,179.0,191.0,-12.0,-6.7,229.0,8.0,Cloudy,35.0
2024-04-12,4.0,15.0,4.0,13:00-15:00,0.0,0.0,1.0,Pasta,FastFood,1.0,93.0,1.0,0.0,95.0,113.0,120.0,96.0,92.0,6.0,5.0,2.0,199.0,155.0,44.0,22.11,330.0,6.0,Cloudy,38.0
2024-04-29,0.0,18.0,4.0,09:00-11:00,0.0,0.0,1.0,Tea,Beverage,1.0,100.0,2.0,0.0,153.0,145.0,180.0,155.0,176.0,19.0,-24.0,11.0,193.0,176.0,17.0,8.81,229.0,8.0,Rainy,37.0
2024-02-17,5.0,7.0,2.0,13:00-15:00,1.0,0.0,1.0,Burger,FastFood,1.0,38.0,2.0,0.0,50.0,55.0,71.0,41.0,53.0,8.0,28.0,9.0,214.0,122.0,92.0,42.99,235.0,7.0,Rainy,28.0
2024-04-17,2.0,16.0,4.0,13:00-15:00,0.0,0.0,0.0,Burger,FastFood,0.0,78.0,1.5,0.0,154.0,144.0,162.0,157.0,141.0,-2.0,29.0,20.0,90.0,99.0,-9.0,-10.0,254.0,7.0,Sunny,22.0
2024-04-09,1.0,0.0,4.0,09:00-11:00,0.0,0.0,0.0,Burger,FastFood,0.0,111.0,1.5,0.0,97.0,111.0,111.0,92.0,89.0,8.0,29.0,16.0,126.0,94.0,32.0,25.4,257.0,5.0,Sunny,25.0
2024-03-07,3.0,10.0,3.0,09:00-11:00,0.0,0.0,1.0,Pasta,FastFood,0.0,39.0,1.5,1.0,51.0,60.0,77.0,49.0,55.0,1.0,-14.0,4.0,251.0,134.0,117.0,46.61,209.0,7.0,Cloudy,23.0
2024-01-23,1.0,4.0,1.0,13:00-15:00,0.0,1.0,0.0,Tea,Beverage,1.0,0.0,0.0,0.0,194.0,209.0,197.0,202.0,190.0,15.0,-21.0,20.0,146.0,155.0,-9.0,-6.16,224.0,8.0,Cloudy,36.0
2024-04-05,4.0,14.0,4.0,11:00-13:00,0.0,0.0,0.0,Veg Wrap,Beverage,1.0,38.0,1.0,0.0,116.0,101.0,103.0,109.0,91.0,-19.0,-14.0,14.0,121.0,0.0,26.0,21.49,324.0,3.0,Sunny,25.0
2024-01-07,6.0,1.0,1.0,11:00-13:00,1.0,0.0,0.0,Milk,Beverage,1.0,51.0,2.0,0.0,135.0,127.0,114.0,130.0,139.0,-16.0,13.0,9.0,177.0,80.0,97.0,54.8,245.0,9.0,Sunny,35.0
2024-04-12,4.0,15.0,4.0,11:00-13:00,0.0,1.0,0.0,Tea,Beverage,1.0,25.0,2.0,0.0,184.0,195.0,168.0,197.0,208.0,-16.0,24.0,10.0,127.0,98.0,29.0,22.83,208.0,10.0,Rainy,23.0
2024-03-20,2.0,12.0,3.0,13:00-15:00,0.0,0.0,0.0,Sandwich,FastFood,0.0,85.0,1.5,0.0,100.0,110.0,128.0,106.0,101.0,-3.0,-21.0,25.0,151.0,154.0,-3.0,-1.99,202.0,9.0,Sunny,38.0
2024-03-12,1.0,11.0,3.0,09:00-11:00,0.0,1.0,0.0,Burger,FastFood,0.0,89.0,1.5,0.0,198.0,191.0,226.0,191.0,178.0,-16.0,-18.0,2.0,213.0,195.0,18.0,0.0,243.0,5.0,Sunny,31.0
2024-04-25,3.0,0.0,4.0,11:00-13:00,0.0,0.0,0.0,Sandwich,FastFood,0.0,0.0,0.0,0.0,175.0,169.0,0.0,160.0,0.0,6.0,-14.0,13.0,104.0,190.0,-86.0,0.0,310.0,10.0,Cloudy,0.0
2024-02-09,4.0,6.0,2.0,13:00-15:00,0.0,1.0,1.0,Tea,Beverage,1.0,59.0,1.5,0.0,151.0,156.0,134.0,159.0,129.0,5.0,0.0,18.0,144.0,98.0,46.0,31.94,205.0,10.0,Sunny,24.0
2024-01-24,2.0,4.0,1.0,13:00-15:00,0.0,0.0,0.0,Pasta,FastFood,1.0,0.0,1.0,0.0,123.0,122.0,145.0,118.0,140.0,-17.0,0.0,8.0,102.0,143.0,-41.0,-40.2,285.0,3.0,Rainy,38.0
2024-04-30,1.0,18.0,4.0,11:00-13:00,0.0,0.0,0.0,Coffee,Beverage,0.0,45.0,1.5,1.0,129.0,144.0,133.0,119.0,118.0,-12.0,-11.0,13.0,143.0,196.0,0.0,-37.06,231.0,6.0,Sunny,37.0
2024-02-13,1.0,7.0,2.0,09:00-11:00,0.0,0.0,1.0,Pasta,FastFood,0.0,35.0,1.0,0.0,65.0,65.0,88.0,75.0,86.0,16.0,24.0,20.0,136.0,72.0,64.0,47.06,218.0,3.0,Cloudy,35.0
2024-01-27,5.0,4.0,1.0,13:00-15:00,1.0,0.0,0.0,Milk,Beverage,1.0,21.0,2.0,1.0,65.0,80.0,78.0,75.0,73.0,-10.0,23.0,8.0,165.0,73.0,92.0,55.76,0.0,5.0,Cloudy,31.0
2024-03-27,2.0,13.0,3.0,09:00-11:00,0.0,0.0,0.0,Veg Wrap,FastFood,0.0,56.0,1.0,0.0,189.0,199.0,217.0,186.0,196.0,-15.0,-22.0,9.0,128.0,95.0,33.0,25.78,265.0,10.0,Rainy,29.0
2024-01-18,3.0,3.0,1.0,13:00-15:00,0.0,0.0,1.0,Sandwich,FastFood,0.0,0.0,1.5,0.0,143.0,153.0,154.0,155.0,131.0,-9.0,28.0,6.0,161.0,153.0,8.0,4.97,250.0,3.0,Sunny,34.0
2024-01-30,1.0,5.0,1.0,13:00-15:00,0.0,0.0,1.0,Veg Wrap,FastFood,0.0,79.0,2.0,1.0,103.0,103.0,90.0,115.0,85.0,7.0,-5.0,12.0,0.0,186.0,-32.0,-20.78,214.0,9.0,Cloudy,31.0
2024-01-22,0.0,4.0,1.0,13:00-15:00,0.0,0.0,1.0,Burger,FastFood,1.0,71.0,1.0,0.0,141.0,155.0,124.0,152.0,139.0,0.0,-25.0,17.0,214.0,179.0,35.0,16.36,269.0,3.0,Cloudy,34.0
2024-03-21,3.0,12.0,3.0,13:00-15:00,0.0,0.0,1.0,Milk,Beverage,1.0,107.0,1.5,1.0,184.0,0.0,166.0,192.0,182.0,8.0,-27.0,12.0,160.0,154.0,6.0,3.75,241.0,3.0,Rainy,37.0
2024-03-18,0.0,12.0,3.0,11:00-13:00,0.0,0.0,0.0,Coffee,Beverage,1.0,55.0,2.0,0.0,0.0,169.0,194.0,152.0,153.0,-11.0,-21.0,3.0,274.0,161.0,113.0,41.24,240.0,4.0,Cloudy,38.0
2024-04-14,6.0,15.0,4.0,11:00-13:00,1.0,1.0,0.0,Coffee,Beverage,1.0,94.0,1.5,0.0,60.0,41.0,53.0,60.0,70.0,7.0,22.0,16.0,190.0,195.0,-5.0,-2.63,291.0,9.0,Cloudy,29.0
2024-01-29,0.0,5.0,1.0,11:00-13:00,0.0,1.0,1.0,Veg Wrap,Beverage,0.0,54.0,1.0,0.0,192.0,174.0,222.0,186.0,205.0,-9.0,2.0,10.0,168.0,144.0,24.0,14.29,336.0,4.0,Cloudy,26.0
2024-02-22,3.0,8.0,2.0,13:00-15:00,0.0,0.0,0.0,Veg Wrap,FastFood,0.0,77.0,1.0,0.0,105.0,121.0,85.0,120.0,115.0,-8.0,-6.0,5.0,149.0,222.0,-73.0,-48.99,237.0,6.0,Cloudy,22.0
2024-03-20,2.0,12.0,3.0,09:00-11:00,0.0,0.0,1.0,Coffee,Beverage,0.0,32.0,1.5,0.0,191.0,210.0,200.0,177.0,191.0,-7.0,-10.0,25.0,227.0,110.0,117.0,51.54,234.0,3.0,Sunny,34.0
2024-02-18,6.0,7.0,2.0,11:00-13:00,1.0,1.0,0.0,Noodles,FastFood,0.0,63.0,2.0,1.0,111.0,102.0,130.0,119.0,86.0,-9.0,26.0,2.0,150.0,91.0,59.0,39.33,280.0,9.0,Rainy,27.0
2024-02-10,5.0,6.0,2.0,11:00-13:00,1.0,0.0,0.0,Pasta,FastFood,0.0,93.0,0.0,0.0,197.0,193.0,187.0,185.0,222.0,11.0,-16.0,13.0,223.0,66.0,157.0,70.4,0.0,9.0,Rainy,35.0
2024-04-05,4.0,14.0,4.0,13:00-15:00,0.0,0.0,0.0,Noodles,FastFood,0.0,23.0,1.5,1.0,83.0,0.0,103.0,90.0,75.0,-6.0,23.0,7.0,150.0,175.0,-25.0,-16.67,279.0,6.0,Rainy,30.0
2024-02-01,3.0,0.0,2.0,09:00-11:00,0.0,0.0,0.0,Tea,Beverage,0.0,110.0,1.5,1.0,152.0,166.0,179.0,137.0,144.0,2.0,21.0,18.0,178.0,74.0,104.0,58.43,272.0,3.0,Sunny,30.0
2024-02-17,5.0,7.0,2.0,11:00-13:00,1.0,0.0,0.0,Burger,FastFood,0.0,0.0,2.0,0.0,159.0,160.0,156.0,158.0,157.0,5.0,-10.0,15.0,122.0,67.0,55.0,45.08,242.0,5.0,Cloudy,26.0
2024-03-18,0.0,12.0,3.0,09:00-11:00,0.0,0.0,0.0,Pasta,FastFood,1.0,0.0,1.5,0.0,82.0,95.0,53.0,0.0,101.0,-14.0,0.0,3.0,147.0,118.0,29.0,0.0,247.0,9.0,Sunny,27.0
2024-03-24,6.0,12.0,3.0,09:00-11:00,1.0,0.0,1.0,Sandwich,FastFood,1.0,84.0,1.0,0.0,76.0,57.0,85.0,84.0,65.0,-2.0,15.0,22.0,118.0,84.0,34.0,28.81,334.0,9.0,Sunny,32.0
2024-02-28,2.0,9.0,2.0,09:00-11:00,0.0,0.0,0.0,Coffee,Beverage,0.0,98.0,0.0,1.0,67.0,64.0,76.0,65.0,74.0,6.0,-14.0,11.0,137.0,86.0,51.0,37.23,297.0,9.0,Sunny,30.0
2024-03-28,3.0,13.0,3.0,09:00-11:00,0.0,0.0,0.0,Milk,Beverage,1.0,55.0,1.5,0.0,129.0,127.0,134.0,116.0,106.0,7.0,12.0,10.0,113.0,121.0,-8.0,-7.08,319.0,7.0,Rainy,29.0
2024-02-09,4.0,6.0,2.0,09:00-11:00,0.0,0.0,0.0,Noodles,FastFood,0.0,79.0,1.5,1.0,195.0,207.0,165.0,195.0,185.0,6.0,-17.0,12.0,158.0,197.0,-39.0,-24.68,331.0,9.0,Rainy,38.0
2024-02-09,4.0,6.0,2.0,11:00-13:00,0.0,0.0,0.0,Tea,Beverage,1.0,97.0,1.5,0.0,181.0,197.0,180.0,169.0,185.0,16.0,7.0,17.0,219.0,95.0,124.0,56.62,246.0,6.0,Rainy,26.0
2024-03-04,0.0,10.0,0.0,11:00-13:00,0.0,0.0,0.0,Milk,Beverage,1.0,71.0,1.0,0.0,119.0,129.0,96.0,104.0,113.0,1.0,-2.0,23.0,199.0,0.0,88.0,44.22,236.0,3.0,Rainy,26.0
2024-02-15,3.0,7.0,2.0,09:00-11:00,0.0,0.0,0.0,Pasta,FastFood,0.0,94.0,1.5,0.0,57.0,65.0,51.0,71.0,76.0,4.0,-9.0,13.0,214.0,130.0,84.0,39.25,265.0,5.0,Sunny,32.0
2024-03-28,3.0,13.0,3.0,11:00-13:00,0.0,0.0,1.0,Coffee,Beverage,0.0,78.0,2.0,0.0,154.0,144.0,140.0,161.0,144.0,19.0,12.0,7.0,97.0,183.0,-86.0,-88.66,303.0,9.0,Rainy,27.0
2024-03-24,6.0,0.0,3.0,13:00-15:00,1.0,0.0,0.0,Noodles,FastFood,1.0,101.0,1.5,0.0,185.0,189.0,197.0,199.0,191.0,0.0,-10.0,16.0,97.0,89.0,8.0,8.25,212.0,0.0,Sunny,24.0
2024-04-12,4.0,15.0,4.0,11:00-13:00,0.0,0.0,1.0,Sandwich,FastFood,1.0,83.0,1.0,0.0,95.0,83.0,79.0,0.0,112.0,-4.0,28.0,15.0,272.0,102.0,170.0,62.5,267.0,8.0,Rainy,30.0
2024-03-19,1.0,12.0,3.0,09:00-11:00,0.0,1.0,0.0,Noodles,FastFood,1.0,36.0,2.0,0.0,0.0,0.0,201.0,0.0,207.0,-1.0,-7.0,5.0,228.0,58.0,170.0,74.56,211.0,10.0,Sunny,31.0
2024-03-11,0.0,11.0,3.0,11:00-13:00,0.0,0.0,0.0,Burger,FastFood,1.0,98.0,1.5,1.0,193.0,191.0,197.0,194.0,203.0,-15.0,-19.0,16.0,174.0,184.0,-10.0,-5.75,234.0,7.0,Cloudy,33.0
2024-04-08,0.0,0.0,4.0,13:00-15:00,0.0,0.0,1.0,Tea,Beverage,1.0,73.0,1.0,0.0,121.0,139.0,144.0,116.0,112.0,9.0,-12.0,12.0,161.0,137.0,24.0,14.91,295.0,5.0,Sunny,34.0
2024-04-15,0.0,16.0,4.0,13:00-15:00,0.0,0.0,0.0,Pasta,FastFood,1.0,36.0,1.0,0.0,62.0,64.0,54.0,62.0,0.0,3.0,-7.0,3.0,171.0,180.0,-9.0,-5.26,229.0,7.0,Rainy,32.0
2024-02-02,4.0,5.0,2.0,09:00-11:00,0.0,0.0,0.0,Milk,Beverage,1.0,22.0,1.5,1.0,132.0,134.0,156.0,120.0,155.0,10.0,-27.0,2.0,115.0,157.0,-42.0,-36.52,267.0,6.0,Cloudy,34.0
2024-04-21,6.0,16.0,4.0,11:00-13:00,1.0,0.0,1.0,Coffee,general,0.0,50.0,1.0,0.0,90.0,96.0,80.0,97.0,103.0,8.0,-17.0,17.0,213.0,157.0,56.0,26.29,240.0,0.0,Rainy,25.0
2024-01-11,3.0,2.0,1.0,13:00-15:00,0.0,0.0,0.0,Milk,Beverage,1.0,70.0,1.5,1.0,151.0,164.0,127.0,161.0,145.0,0.0,14.0,16.0,197.0,100.0,0.0,49.24,317.0,10.0,Cloudy,31.0
2024-04-28,6.0,17.0,4.0,09:00-11:00,1.0,0.0,1.0,Milk,Beverage,0.0,74.0,1.5,0.0,52.0,38.0,63.0,38.0,31.0,1.0,13.0,20.0,180.0,80.0,100.0,55.56,298.0,9.0,Sunny,38.0
2024-02-25,6.0,8.0,2.0,09:00-11:00,1.0,0.0,0.0,Tea,Beverage,0.0,68.0,2.0,0.0,111.0,0.0,122.0,109.0,101.0,10.0,26.0,8.0,157.0,189.0,-32.0,-20.38,311.0,8.0,Sunny,32.0
2024-01-23,1.0,4.0,1.0,09:00-11:00,0.0,0.0,1.0,Burger,FastFood,0.0,0.0,1.0,0.0,100.0,96.0,81.0,101.0,84.0,6.0,18.0,11.0,152.0,53.0,99.0,65.13,336.0,3.0,Cloudy,30.0
2024-02-17,5.0,7.0,2.0,09:00-11:00,1.0,0.0,0.0,Coffee,Beverage,0.0,62.0,1.0,0.0,59.0,57.0,48.0,0.0,65.0,-9.0,-25.0,8.0,236.0,196.0,40.0,16.95,301.0,5.0,Rainy,30.0
2024-02-09,4.0,6.0,2.0,09:00-11:00,0.0,0.0,0.0,Burger,FastFood,0.0,45.0,1.5,0.0,68.0,77.0,70.0,71.0,88.0,-11.0,-24.0,3.0,0.0,189.0,-16.0,-9.25,258.0,10.0,Sunny,36.0
2024-01-26,4.0,4.0,1.0,13:00-15:00,0.0,0.0,0.0,Pasta,FastFood,1.0,118.0,2.0,1.0,189.0,176.0,195.0,195.0,0.0,-1.0,-20.0,2.0,130.0,162.0,-32.0,-24.62,265.0,6.0,Sunny,34.0
2024-01-28,6.0,4.0,1.0,13:00-15:00,1.0,0.0,0.0,Coffee,Beverage,1.0,40.0,1.5,0.0,109.0,105.0,126.0,98.0,132.0,9.0,0.0,22.0,177.0,134.0,43.0,24.29,208.0,7.0,Sunny,25.0
2024-04-24,2.0,17.0,4.0,11:00-13:00,0.0,1.0,0.0,Noodles,FastFood,1.0,104.0,1.5,0.0,158.0,152.0,150.0,152.0,153.0,0.0,1.0,5.0,170.0,0.0,46.0,27.06,236.0,9.0,Rainy,36.0
2024-04-08,0.0,15.0,4.0,13:00-15:00,0.0,0.0,1.0,Milk,Beverage,0.0,0.0,1.5,1.0,91.0,101.0,116.0,83.0,94.0,-2.0,-11.0,10.0,114.0,93.0,21.0,18.42,284.0,4.0,Rainy,28.0
2024-04-23,1.0,17.0,4.0,11:00-13:00,0.0,1.0,0.0,Pasta,FastFood,0.0,106.0,2.0,0.0,158.0,143.0,154.0,146.0,159.0,12.0,24.0,16.0,192.0,182.0,10.0,5.21,345.0,8.0,Rainy,25.0
2024-01-29,0.0,5.0,1.0,13:00-15:00,0.0,0.0,0.0,Veg Wrap,FastFood,0.0,68.0,1.0,0.0,131.0,114.0,0.0,129.0,153.0,18.0,0.0,22.0,164.0,116.0,48.0,29.27,316.0,9.0,Cloudy,34.0
2024-02-11,6.0,6.0,2.0,11:00-13:00,1.0,0.0,1.0,Noodles,FastFood,0.0,26.0,0.0,0.0,153.0,153.0,146.0,160.0,135.0,9.0,25.0,12.0,146.0,58.0,88.0,60.27,0.0,9.0,Sunny,27.0
2024-03-20,2.0,12.0,3.0,13:00-15:00,0.0,1.0,0.0,Milk,Beverage,0.0,104.0,0.0,1.0,180.0,189.0,208.0,186.0,196.0,-11.0,-25.0,8.0,180.0,107.0,73.0,40.56,342.0,4.0,Rainy,38.0
2024-01-01,0.0,1.0,1.0,13:00-15:00,0.0,0.0,0.0,Coffee,Beverage,0.0,52.0,2.0,0.0,139.0,146.0,124.0,153.0,131.0,-5.0,-4.0,17.0,158.0,51.0,107.0,0.0,262.0,10.0,Sunny,31.0
2024-03-31,6.0,13.0,0.0,13:00-15:00,1.0,0.0,0.0,Burger,FastFood,0.0,0.0,1.0,0.0,187.0,197.0,189.0,183.0,208.0,-13.0,18.0,10.0,198.0,148.0,50.0,25.25,303.0,7.0,Rainy,35.0
2024-01-16,1.0,3.0,1.0,13:00-15:00,0.0,0.0,0.0,Noodles,FastFood,1.0,20.0,2.0,0.0,161.0,174.0,139.0,169.0,0.0,-6.0,13.0,14.0,218.0,0.0,150.0,68.81,328.0,9.0,Cloudy,33.0
2024-01-15,0.0,3.0,1.0,11:00-13:00,0.0,1.0,0.0,Noodles,FastFood,0.0,75.0,2.0,0.0,174.0,161.0,203.0,180.0,156.0,-20.0,-23.0,22.0,157.0,148.0,9.0,5.73,324.0,7.0,Sunny,36.0
2024-03-21,3.0,12.0,3.0,13:00-15:00,0.0,0.0,1.0,Burger,FastFood,1.0,40.0,1.0,0.0,90.0,97.0,72.0,80.0,70.0,-19.0,27.0,15.0,143.0,63.0,80.0,55.94,227.0,4.0,Cloudy,31.0
2024-02-08,3.0,6.0,2.0,11:00-13:00,0.0,0.0,1.0,Milk,Beverage,1.0,88.0,1.0,0.0,122.0,142.0,143.0,124.0,103.0,-17.0,16.0,17.0,232.0,97.0,135.0,58.19,333.0,7.0,Rainy,28.0
2024-03-01,4.0,0.0,3.0,09:00-11:00,0.0,0.0,0.0,Burger,FastFood,0.0,82.0,1.0,0.0,158.0,174.0,135.0,166.0,142.0,-14.0,5.0,12.0,232.0,100.0,132.0,56.9,313.0,3.0,Rainy,22.0
2024-02-29,3.0,9.0,2.0,09:00-11:00,0.0,1.0,1.0,Pasta,FastFood,1.0,116.0,1.5,0.0,188.0,203.0,184.0,189.0,198.0,16.0,-3.0,5.0,123.0,122.0,1.0,0.81,236.0,9.0,Rainy,28.0
2024-03-13,2.0,11.0,3.0,09:00-11:00,0.0,0.0,1.0,Coffee,Beverage,1.0,113.0,1.5,1.0,89.0,73.0,74.0,103.0,77.0,0.0,-7.0,9.0,180.0,59.0,121.0,67.22,286.0,4.0,Cloudy,31.0
2024-04-12,4.0,15.0,4.0,09:00-11:00,0.0,0.0,1.0,Burger,FastFood,0.0,115.0,2.0,0.0,130.0,148.0,142.0,141.0,145.0,-2.0,18.0,17.0,212.0,175.0,37.0,17.45,267.0,7.0,Sunny,37.0
2024-03-05,1.0,10.0,3.0,13:00-15:00,0.0,0.0,0.0,Milk,Beverage,0.0,71.0,1.0,1.0,51.0,66.0,65.0,38.0,54.0,-17.0,0.0,8.0,257.0,146.0,111.0,43.19,204.0,8.0,Cloudy,28.0
2024-03-12,1.0,11.0,3.0,13:00-15:00,0.0,0.0,0.0,Burger,FastFood,1.0,21.0,1.0,0.0,98.0,89.0,101.0,112.0,92.0,-16.0,26.0,14.0,112.0,134.0,-22.0,-19.64,0.0,10.0,Rainy,35.0
2024-02-27,1.0,9.0,2.0,09:00-11:00,0.0,1.0,0.0,Pasta,FastFood,1.0,77.0,1.5,0.0,184.0,165.0,192.0,193.0,202.0,0.0,19.0,20.0,173.0,56.0,117.0,67.63,0.0,3.0,Sunny,0.0
2024-01-02,1.0,1.0,1.0,13:00-15:00,0.0,0.0,1.0,Tea,Beverage,1.0,59.0,1.0,0.0,103.0,96.0,92.0,105.0,98.0,-12.0,-15.0,18.0,161.0,172.0,-11.0,-6.83,295.0,5.0,Cloudy,36.0
2024-01-19,4.0,3.0,1.0,11:00-13:00,0.0,0.0,0.0,Sandwich,FastFood,1.0,0.0,1.0,1.0,111.0,93.0,139.0,122.0,95.0,-4.0,-2.0,6.0,236.0,69.0,167.0,70.76,309.0,9.0,Cloudy,24.0
2024-04-10,2.0,15.0,4.0,13:00-15:00,0.0,0.0,0.0,Coffee,Beverage,0.0,60.0,1.5,1.0,75.0,58.0,66.0,90.0,60.0,6.0,17.0,3.0,125.0,136.0,-11.0,-8.8,306.0,6.0,Rainy,28.0
2024-04-07,6.0,14.0,4.0,09:00-11:00,1.0,0.0,1.0,Milk,Beverage,0.0,66.0,1.5,0.0,197.0,201.0,191.0,205.0,173.0,-17.0,0.0,19.0,115.0,109.0,6.0,5.22,225.0,10.0,Rainy,32.0
2024-03-12,1.0,11.0,3.0,13:00-15:00,0.0,0.0,0.0,Pasta,FastFood,1.0,93.0,1.0,0.0,146.0,163.0,153.0,142.0,125.0,-13.0,-6.0,1.0,105.0,94.0,11.0,10.48,247.0,7.0,Cloudy,33.0
2024-01-10,2.0,2.0,1.0,13:00-15:00,0.0,0.0,0.0,Burger,FastFood,1.0,31.0,2.0,0.0,130.0,147.0,139.0,132.0,149.0,-6.0,-14.0,25.0,189.0,184.0,5.0,2.65,286.0,8.0,Sunny,24.0
2024-01-26,4.0,4.0,1.0,09:00-11:00,0.0,0.0,0.0,Noodles,FastFood,1.0,57.0,1.0,0.0,86.0,73.0,64.0,87.0,110.0,-17.0,17.0,15.0,111.0,163.0,-52.0,-46.85,335.0,9.0,Cloudy,25.0
2024-01-23,1.0,4.0,1.0,13:00-15:00,0.0,0.0,0.0,Milk,Beverage,1.0,118.0,1.0,0.0,50.0,42.0,0.0,47.0,60.0,20.0,-27.0,4.0,179.0,0.0,45.0,25.14,335.0,7.0,Sunny,34.0
2024-04-13,5.0,15.0,0.0,11:00-13:00,1.0,0.0,0.0,Milk,Beverage,1.0,63.0,1.0,0.0,121.0,117.0,148.0,109.0,105.0,4.0,-21.0,9.0,156.0,100.0,56.0,35.9,306.0,6.0,Cloudy,32.0
2024-02-26,0.0,9.0,0.0,09:00-11:00,0.0,0.0,1.0,Pasta,FastFood,1.0,31.0,1.5,1.0,118.0,136.0,124.0,113.0,119.0,-13.0,-6.0,25.0,198.0,99.0,99.0,50.0,225.0,5.0,Sunny,29.0
